1.7845 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
49.9588 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AB717036A0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001AB71799588>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 290.0], screen=0, size=array([1200,  500]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
49.9594 	EXP 	window1: mouseVisible = True
49.9595 	EXP 	window1: recordFrameIntervals = False
50.1264 	EXP 	window1: recordFrameIntervals = True
50.3414 	EXP 	window1: recordFrameIntervals = False
50.7122 	EXP 	Created Cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/cue.png', interpolate=True, mask=None, maskParams=None, name='Cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
50.8198 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
50.8810 	EXP 	Created Fixation1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/Fixation.png', interpolate=True, mask=None, maskParams=None, name='Fixation1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
50.8847 	EXP 	Created graphic_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='graphic_img', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
50.9464 	EXP 	Created Fixation2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/Fixation.png', interpolate=True, mask=None, maskParams=None, name='Fixation2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
50.9502 	EXP 	Created number_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='number_img', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
50.9934 	EXP 	Cue: autoDraw = True
51.4456 	DATA 	Keypress: space
51.9598 	EXP 	instructions: autoDraw = True
51.9929 	EXP 	Cue: autoDraw = False
52.4654 	DATA 	Keypress: space
57.9784 	EXP 	Imported task_conditions.xlsx as conditions, 29 conditions, 2 params
57.9791 	EXP 	Created sequence: random, trialTypes=29, nReps=1, seed=None
57.9795 	EXP 	New trial (rep=0, index=0): {'images': 'Task samples\\相同颜色及边数3.png', 'correctAns': 2}
58.0196 	EXP 	instructions: autoDraw = False
58.0196 	EXP 	Cue: autoDraw = False
58.0196 	EXP 	instructions: autoDraw = False
58.0196 	EXP 	graphic_img: image = 'Task samples\\相同颜色及边数3.png'
58.0196 	EXP 	Fixation1: autoDraw = True
59.0042 	EXP 	graphic_img: autoDraw = True
59.0160 	EXP 	Fixation1: autoDraw = False
59.4822 	DATA 	Keypress: 1
59.5170 	EXP 	Fixation1: autoDraw = True
59.5336 	EXP 	Fixation1: autoDraw = True
59.5503 	EXP 	Fixation1: autoDraw = True
59.5669 	EXP 	Fixation1: autoDraw = True
59.5836 	EXP 	Fixation1: autoDraw = True
59.6004 	EXP 	Fixation1: autoDraw = True
59.6171 	EXP 	Fixation1: autoDraw = True
59.6337 	EXP 	Fixation1: autoDraw = True
59.6504 	EXP 	Fixation1: autoDraw = True
59.6671 	EXP 	Fixation1: autoDraw = True
59.6838 	EXP 	Fixation1: autoDraw = True
59.7005 	EXP 	Fixation1: autoDraw = True
59.7199 	EXP 	Fixation1: autoDraw = True
59.7361 	EXP 	Fixation1: autoDraw = True
59.7508 	EXP 	Fixation1: autoDraw = True
59.7672 	EXP 	Fixation1: autoDraw = True
59.7838 	EXP 	Fixation1: autoDraw = True
59.8005 	EXP 	Fixation1: autoDraw = True
59.8173 	EXP 	Fixation1: autoDraw = True
59.8339 	EXP 	Fixation1: autoDraw = True
59.8507 	EXP 	Fixation1: autoDraw = True
59.8673 	EXP 	Fixation1: autoDraw = True
59.8856 	EXP 	Fixation1: autoDraw = True
59.8998 	EXP 	Fixation1: autoDraw = True
59.9184 	EXP 	Fixation1: autoDraw = True
59.9333 	EXP 	Fixation1: autoDraw = True
59.9499 	EXP 	Fixation1: autoDraw = True
60.9512 	EXP 	Fixation1: autoDraw = False
62.6562 	DATA 	Keypress: escape
63.3112 	EXP 	window1: mouseVisible = True
